label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
gun,0.768821656703949,0.8141566514968872,-1.8888714237164095e-07,0.7608253955841064,0.732632040977478,-0.022975096479058266,0.7844634652137756,0.6424422264099121,-0.035337477922439575,0.8121526837348938,0.5790203213691711,-0.04638944938778877,0.8279162645339966,0.5193093419075012,-0.05641669034957886,0.8619208335876465,0.6629115343093872,-0.02980046719312668,0.9098066091537476,0.65865558385849,-0.0540885329246521,0.9442406296730042,0.6627355217933655,-0.06973681598901749,0.9757114052772522,0.6696464419364929,-0.08086906373500824,0.8854420185089111,0.7182385325431824,-0.028128813952207565,0.8486258387565613,0.7284564971923828,-0.056513719260692596,0.8124496340751648,0.7291890978813171,-0.05951312184333801,0.8045117259025574,0.7295438051223755,-0.05755297839641571,0.8862681984901428,0.7766989469528198,-0.029671700671315193,0.8392745852470398,0.7851998209953308,-0.057750701904296875,0.8099117279052734,0.7824276685714722,-0.05096885561943054,0.809273898601532,0.7782232761383057,-0.04188986495137215,0.879221498966217,0.8317325115203857,-0.033680032938718796,0.8371806740760803,0.8353023529052734,-0.05360635742545128,0.8110200762748718,0.8240199089050293,-0.050860367715358734,0.8086920976638794,0.8107564449310303,-0.04463600367307663
gun,0.7497823238372803,0.8228951096534729,-2.2420262268951774e-07,0.7365304231643677,0.7477260828018188,-0.022539693862199783,0.7548226714134216,0.6510635614395142,-0.033501289784908295,0.7809339761734009,0.5838148593902588,-0.042059145867824554,0.7926390171051025,0.5246968269348145,-0.04971570894122124,0.827411413192749,0.6766592860221863,-0.03260407969355583,0.8642277717590332,0.6772051453590393,-0.05542069301009178,0.8920457363128662,0.6820697784423828,-0.07257463783025742,0.9180057048797607,0.6917312741279602,-0.08532863855361938,0.8558792471885681,0.7276663780212402,-0.029548335820436478,0.8077719807624817,0.7527608275413513,-0.05463612452149391,0.7800760865211487,0.7531083822250366,-0.059814129024744034,0.7704529762268066,0.755317747592926,-0.06086372211575508,0.8573429584503174,0.7853206992149353,-0.02908407337963581,0.8007569313049316,0.8098722696304321,-0.056665051728487015,0.7790309190750122,0.8041782975196838,-0.054982222616672516,0.7755307555198669,0.7979926466941833,-0.04963144659996033,0.8507504463195801,0.841209352016449,-0.0304452832788229,0.804682195186615,0.8553785681724548,-0.05309038236737251,0.7825018763542175,0.8461930155754089,-0.05416344851255417,0.7763091325759888,0.8336012959480286,-0.05047868192195892
gun,0.7167479395866394,0.7938218116760254,-1.9668459572130814e-07,0.6983478665351868,0.7325668931007385,-0.02736675925552845,0.7109322547912598,0.6384653449058533,-0.04219478368759155,0.7322863340377808,0.5758934617042542,-0.05333887040615082,0.7429685592651367,0.5162840485572815,-0.06286747008562088,0.7753329277038574,0.6655367612838745,-0.04534801468253136,0.8031306862831116,0.6693486571311951,-0.07503996789455414,0.8278971910476685,0.6729809641838074,-0.09721482545137405,0.8516762852668762,0.682474672794342,-0.11331509798765182,0.8075051307678223,0.7142159342765808,-0.04098540171980858,0.7513495087623596,0.7494490146636963,-0.06973497569561005,0.7297268509864807,0.7457696199417114,-0.07402621954679489,0.724306583404541,0.7448225021362305,-0.07503146678209305,0.8102872371673584,0.7695142030715942,-0.03967084735631943,0.7487901449203491,0.8048730492591858,-0.07164396345615387,0.7305432558059692,0.7969143986701965,-0.06654762476682663,0.7288346290588379,0.790873110294342,-0.0587998665869236,0.8049128651618958,0.8226839900016785,-0.04079773649573326,0.7558404207229614,0.8482281565666199,-0.06950617581605911,0.7363149523735046,0.8395808339118958,-0.07114831358194351,0.7328898906707764,0.8282390832901001,-0.06747711449861526
gun,0.681096613407135,0.788978099822998,-2.789288657822908e-07,0.6647932529449463,0.7269119024276733,-0.025784753262996674,0.6726630330085754,0.6395514607429504,-0.03967456892132759,0.6854629516601562,0.5726004242897034,-0.051015324890613556,0.6945724487304688,0.5112292766571045,-0.06008794531226158,0.7288762331008911,0.6628974080085754,-0.034179382026195526,0.7396687269210815,0.6671217679977417,-0.05664976313710213,0.7535976767539978,0.6633209586143494,-0.07068440318107605,0.7726449370384216,0.6672647595405579,-0.08084306120872498,0.7576016187667847,0.7119704484939575,-0.031349826604127884,0.6940099596977234,0.7568937540054321,-0.05270131304860115,0.6774778366088867,0.7421385049819946,-0.054519813507795334,0.6841849088668823,0.7300140261650085,-0.05417914316058159,0.7610625624656677,0.7703739404678345,-0.031867943704128265,0.6961559057235718,0.8074163198471069,-0.05649150162935257,0.683053731918335,0.7929793000221252,-0.04970526695251465,0.6908543109893799,0.7844486832618713,-0.041515763849020004,0.7556451559066772,0.8253956437110901,-0.035234659910202026,0.7046042084693909,0.8494529128074646,-0.058897919952869415,0.6899775266647339,0.8367295861244202,-0.05989097058773041,0.6919968128204346,0.824800431728363,-0.056122321635484695
gun,0.6428503394126892,0.7998339533805847,-2.3540336258065508e-07,0.6282323002815247,0.7264705896377563,-0.024030208587646484,0.6297690272331238,0.6383447647094727,-0.03579476848244667,0.6337183117866516,0.569786012172699,-0.04466177523136139,0.6400578618049622,0.5065569281578064,-0.049694910645484924,0.6837525963783264,0.6505435109138489,-0.029091142117977142,0.6624197959899902,0.6523236036300659,-0.04973971098661423,0.6591394543647766,0.6589882969856262,-0.059866514056921005,0.6681553721427917,0.664901614189148,-0.06561977416276932,0.7026895880699158,0.7065504789352417,-0.02775435335934162,0.623281717300415,0.7453762888908386,-0.04487801343202591,0.6235408782958984,0.7366824746131897,-0.046545978635549545,0.6414888501167297,0.725300669670105,-0.04655846953392029,0.7021531462669373,0.7733796238899231,-0.029671724885702133,0.6219174861907959,0.8023386597633362,-0.04656645655632019,0.6233561635017395,0.7884294986724854,-0.03551790118217468,0.6409552693367004,0.7753280401229858,-0.025294391438364983,0.6928722262382507,0.8319898247718811,-0.03510310500860214,0.6302530169487,0.8496080636978149,-0.05436617136001587,0.6321852803230286,0.8380452394485474,-0.05335415527224541,0.6486384868621826,0.8267441391944885,-0.04752569645643234
gun,0.6057947278022766,0.7545381188392639,-3.438711075887113e-07,0.5913623571395874,0.6997910737991333,-0.02976979687809944,0.5924245715141296,0.6134588122367859,-0.048454780131578445,0.5998663902282715,0.5510535836219788,-0.06259884685277939,0.6073256731033325,0.486665278673172,-0.07285785675048828,0.6410930156707764,0.6444469094276428,-0.06029238924384117,0.6345162987709045,0.6396048665046692,-0.09804139286279678,0.6299237608909607,0.6305269002914429,-0.11880920827388763,0.6257449984550476,0.6268371939659119,-0.12894396483898163,0.6626904606819153,0.6956454515457153,-0.056885313242673874,0.5826412439346313,0.7380445599555969,-0.08744999021291733,0.578677237033844,0.717480480670929,-0.08700698614120483,0.5884073972702026,0.6991043090820312,-0.08316917717456818,0.6599786281585693,0.7597437500953674,-0.05684206262230873,0.5800457000732422,0.7942854166030884,-0.08618155866861343,0.5796648859977722,0.7717210054397583,-0.07095777988433838,0.5910264253616333,0.7570750117301941,-0.054917894303798676,0.6503843069076538,0.8158267736434937,-0.06036774069070816,0.5905312299728394,0.835728108882904,-0.09140907973051071,0.5880778431892395,0.8177592158317566,-0.0904894545674324,0.6003569960594177,0.802441418170929,-0.08197671175003052
gun,0.5966372489929199,0.7540983557701111,-2.582836486908491e-07,0.576880931854248,0.6634042263031006,-0.0038530875463038683,0.5622049570083618,0.5713308453559875,-0.014441047795116901,0.5554038286209106,0.4970971643924713,-0.02529226243495941,0.5623055100440979,0.4389982521533966,-0.0363260880112648,0.5775923132896423,0.5880855321884155,-0.03207166865468025,0.559762716293335,0.5573362112045288,-0.05413343384861946,0.5614646673202515,0.5505098700523376,-0.06401172280311584,0.5678902864456177,0.5437605381011963,-0.06932785362005234,0.5907760858535767,0.6299853324890137,-0.03847450017929077,0.512734591960907,0.6493887305259705,-0.057795390486717224,0.5171650648117065,0.6623010635375977,-0.05472570285201073,0.5326420068740845,0.6544026732444763,-0.05289015918970108,0.593311071395874,0.6775152683258057,-0.0455845445394516,0.5184047222137451,0.6858198046684265,-0.059978656470775604,0.5304772257804871,0.6897373795509338,-0.04820900037884712,0.5511176586151123,0.6828439831733704,-0.03989441692829132,0.5908804535865784,0.719978928565979,-0.05309721454977989,0.5303893089294434,0.7155011296272278,-0.06489433348178864,0.5366740822792053,0.711722731590271,-0.06102261692285538,0.5531340837478638,0.7007644772529602,-0.05674762278795242
gun,0.5637052655220032,0.7380077242851257,-2.4772103301984316e-07,0.5447233319282532,0.6546639800071716,-0.003282351652160287,0.520599365234375,0.5727671384811401,-0.014465509913861752,0.5071899890899658,0.5058984160423279,-0.025202181190252304,0.5104039311408997,0.4515744745731354,-0.036240097135305405,0.5347031354904175,0.5846620798110962,-0.038625046610832214,0.4983713626861572,0.5705309510231018,-0.05750686675310135,0.4927982985973358,0.5788398385047913,-0.06174158304929733,0.4943732023239136,0.5838335156440735,-0.06333769112825394,0.5390162467956543,0.6318856477737427,-0.04602191224694252,0.46654918789863586,0.6506524085998535,-0.06548252701759338,0.47772306203842163,0.6652209162712097,-0.060689397156238556,0.49580952525138855,0.6635098457336426,-0.05770028010010719,0.5364717841148376,0.6808160543441772,-0.05290773883461952,0.466897577047348,0.6918864250183105,-0.06988701224327087,0.4839966893196106,0.6984119415283203,-0.05730924755334854,0.5056288838386536,0.6940429210662842,-0.0479913167655468,0.5307267904281616,0.7265205979347229,-0.059590987861156464,0.475921630859375,0.7280437350273132,-0.07258451730012894,0.4890468120574951,0.7272177338600159,-0.06692537665367126,0.5085622668266296,0.7196872234344482,-0.06157800555229187
gun,0.5214816927909851,0.7255014181137085,-1.7864716994608898e-07,0.5015060901641846,0.6474903225898743,-0.003776701632887125,0.4728928804397583,0.563876211643219,-0.015688138082623482,0.4578867554664612,0.49727585911750793,-0.026299383491277695,0.45736604928970337,0.44582730531692505,-0.0379319004714489,0.4872463345527649,0.5844697952270508,-0.043331943452358246,0.44267866015434265,0.583921492099762,-0.06125551462173462,0.4341936409473419,0.5867651104927063,-0.0663352981209755,0.43196043372154236,0.5879637002944946,-0.06904910504817963,0.48986542224884033,0.6343157291412354,-0.05056803673505783,0.4141586124897003,0.6510499715805054,-0.06800495088100433,0.42826423048973083,0.656286358833313,-0.06281784176826477,0.4490169882774353,0.651540219783783,-0.060229331254959106,0.48825603723526,0.6844568848609924,-0.05670033395290375,0.4167253375053406,0.6916790008544922,-0.0726662203669548,0.43451276421546936,0.6915126442909241,-0.059956010431051254,0.45609334111213684,0.6859700679779053,-0.05111108720302582,0.48404696583747864,0.7318722605705261,-0.06252215802669525,0.42867130041122437,0.7281676530838013,-0.07530207931995392,0.4423353970050812,0.7254343032836914,-0.06856626272201538,0.4614242911338806,0.7207426428794861,-0.06304493546485901
gun,0.48505526781082153,0.7263572216033936,-1.6599047114596033e-07,0.465343713760376,0.6525452136993408,-0.0030774155166000128,0.43570980429649353,0.5700972080230713,-0.013619453646242619,0.41697296500205994,0.5048021078109741,-0.02275683358311653,0.4141855835914612,0.4472578763961792,-0.03311976045370102,0.4440770745277405,0.5871632695198059,-0.03793986141681671,0.3978697955608368,0.5927287340164185,-0.0538799874484539,0.39093145728111267,0.5976434946060181,-0.058728061616420746,0.3924395740032196,0.6000425815582275,-0.06061815470457077,0.44440770149230957,0.6384403705596924,-0.0442611388862133,0.3729245364665985,0.6551263928413391,-0.05786576494574547,0.3817979395389557,0.662936270236969,-0.05380082130432129,0.3997230529785156,0.6617422103881836,-0.05208294838666916,0.4425155818462372,0.6900328397750854,-0.04923528805375099,0.3763262927532196,0.6990624666213989,-0.0625830739736557,0.39010724425315857,0.7019227147102356,-0.05131860822439194,0.40943795442581177,0.6989621520042419,-0.04349760711193085,0.43882930278778076,0.7384645938873291,-0.05371417850255966,0.3864162266254425,0.7363316416740417,-0.06448405981063843,0.39917322993278503,0.7354406714439392,-0.056998275220394135,0.4171762764453888,0.7325791716575623,-0.05081527307629585
gun,0.45180565118789673,0.7222886085510254,-1.7456794410009024e-07,0.43450361490249634,0.6495966911315918,-0.0025832075625658035,0.40529555082321167,0.567358672618866,-0.01166484784334898,0.38544973731040955,0.504922091960907,-0.019462043419480324,0.3816168010234833,0.44824960827827454,-0.02871771715581417,0.41307327151298523,0.5819002389907837,-0.03463904559612274,0.3646232783794403,0.5891348123550415,-0.04973164200782776,0.3543875515460968,0.5943681001663208,-0.05469425395131111,0.35363346338272095,0.5956690311431885,-0.05688846483826637,0.4123660922050476,0.634236752986908,-0.04090923070907593,0.3407896161079407,0.646854043006897,-0.054562728852033615,0.3492704927921295,0.6559581160545349,-0.05119796469807625,0.36829233169555664,0.6534736156463623,-0.04963955655694008,0.4100925326347351,0.6862449049949646,-0.04594140499830246,0.3443109393119812,0.690883994102478,-0.05914587154984474,0.35569465160369873,0.697100818157196,-0.04838060587644577,0.3747747540473938,0.6935766339302063,-0.0406513512134552,0.4058130979537964,0.7352102994918823,-0.0505429208278656,0.35390564799308777,0.7289665937423706,-0.06111474335193634,0.36330536007881165,0.7290761470794678,-0.05433061346411705,0.37971824407577515,0.7260233163833618,-0.04861585050821304
gun,0.4221715033054352,0.717475950717926,-1.192670140426344e-07,0.4053685665130615,0.6454649567604065,-0.001546654850244522,0.37398749589920044,0.567857027053833,-0.011089867912232876,0.3529476225376129,0.50649493932724,-0.019379829987883568,0.34650301933288574,0.4531116187572479,-0.029318969696760178,0.37894782423973083,0.5780377388000488,-0.03423459827899933,0.33669307827949524,0.5722885131835938,-0.051096998155117035,0.31554049253463745,0.5760282278060913,-0.058566056191921234,0.30260133743286133,0.5835732817649841,-0.06279700249433517,0.3757340908050537,0.6259403824806213,-0.04082516208291054,0.30480217933654785,0.6397759318351746,-0.055434878915548325,0.31644710898399353,0.653271496295929,-0.05109599977731705,0.3374727666378021,0.6538904905319214,-0.04819426313042641,0.3726996183395386,0.6763882637023926,-0.046278949826955795,0.30842456221580505,0.6866537928581238,-0.06117557734251022,0.32425323128700256,0.6950263381004333,-0.04894128441810608,0.34448835253715515,0.6919374465942383,-0.0395660400390625,0.369811475276947,0.7241559624671936,-0.051043685525655746,0.3226800262928009,0.7250104546546936,-0.06254561245441437,0.33769941329956055,0.7278274297714233,-0.05446987971663475,0.35508933663368225,0.7242175936698914,-0.047552596777677536
gun,0.40099015831947327,0.7164548635482788,-7.400488044595477e-08,0.38846006989479065,0.6451311111450195,-0.0028879884630441666,0.3570824861526489,0.5675709843635559,-0.012122353538870811,0.33000728487968445,0.5108012557029724,-0.019897304475307465,0.32009297609329224,0.4551483988761902,-0.029243094846606255,0.3486529290676117,0.577076256275177,-0.03233228623867035,0.29764822125434875,0.5750759840011597,-0.04658592864871025,0.26857495307922363,0.5816137194633484,-0.05260946601629257,0.24826422333717346,0.5904499888420105,-0.056178655475378036,0.3435485363006592,0.628338634967804,-0.03760693222284317,0.27472999691963196,0.6467429399490356,-0.0515008382499218,0.2880420982837677,0.6586328148841858,-0.04747462272644043,0.3110271692276001,0.6565679907798767,-0.04366675391793251,0.3415352702140808,0.6818101406097412,-0.04161651432514191,0.28096267580986023,0.6956354379653931,-0.05492028594017029,0.2975276708602905,0.7019570469856262,-0.04312284290790558,0.3191908895969391,0.6960216760635376,-0.033680494874715805,0.34056299924850464,0.7317225337028503,-0.04510214924812317,0.29720455408096313,0.7326350212097168,-0.05444999784231186,0.31230273842811584,0.7345119118690491,-0.045833125710487366,0.33036160469055176,0.729519784450531,-0.038280852138996124
